event,mouse_speed,x,y,time_of_day,timestamp,user_id,session_id
move,0.0,524,861,0.9722,1749923402.755,user1,s1
move,369.0112,731,862,0.9722,1749923402.835,user1,s1
move,377.1856,734,862,0.9722,1749923402.843,user1,s1
move,370.0639,737,862,0.9722,1749923402.851,user1,s1
move,280.9102,739,861,0.9722,1749923402.859,user1,s1
move,125.593,740,861,0.9722,1749923402.867,user1,s1
move,276.0242,742,860,0.9722,1749923402.875,user1,s1
move,125.9626,743,860,0.9722,1749923402.883,user1,s1
move,175.5235,744,859,0.9722,1749923402.891,user1,s1
move,517.9728,748,858,0.9722,1749923402.899,user1,s1
move,808.1619,754,856,0.9722,1749923402.907,user1,s1
move,504.6709,758,855,0.9722,1749923402.915,user1,s1
move,283.663,760,854,0.9722,1749923402.923,user1,s1
move,512.736,764,853,0.9722,1749923402.931,user1,s1
move,388.9263,767,852,0.9722,1749923402.939,user1,s1
move,282.8588,769,851,0.9722,1749923402.947,user1,s1
move,362.1602,771,849,0.9722,1749923402.955,user1,s1
move,273.4967,773,848,0.9722,1749923402.963,user1,s1
move,248.8906,775,848,0.9722,1749923402.971,user1,s1
move,576.9408,779,846,0.9722,1749923402.979,user1,s1
move,169.5869,780,845,0.9722,1749923402.987,user1,s1
move,466.0619,783,843,0.9722,1749923402.995,user1,s1
move,268.2095,785,842,0.9723,1749923403.003,user1,s1
move,409.4448,788,841,0.9723,1749923403.011,user1,s1
move,443.6263,791,839,0.9723,1749923403.019,user1,s1
move,178.3899,792,838,0.9723,1749923403.027,user1,s1
move,248.8758,794,838,0.9723,1749923403.035,user1,s1
move,439.6412,797,836,0.9723,1749923403.043,user1,s1
move,283.3459,799,835,0.9723,1749923403.051,user1,s1
move,811.8721,805,833,0.9723,1749923403.059,user1,s1
move,880.2247,812,831,0.9723,1749923403.067,user1,s1
move,898.5702,835,827,0.9723,1749923403.091,user1,s1
move,887.5717,842,826,0.9723,1749923403.099,user1,s1
move,896.0062,849,824,0.9723,1749923403.107,user1,s1
move,254.0155,851,824,0.9723,1749923403.115,user1,s1
move,256.5402,853,824,0.9723,1749923403.123,user1,s1
move,122.0836,854,824,0.9723,1749923403.131,user1,s1
move,0.0,854,824,0.9723,1749923403.139,user1,s1
move,8.9223,855,824,0.9723,1749923403.251,user1,s1
move,967.9282,1147,469,0.9723,1749923403.483,user1,s1
move,452.8185,1149,466,0.9723,1749923403.491,user1,s1
move,0.0,1162,446,0.9723,1749923403.523,user1,s1
move,126.9924,1162,445,0.9723,1749923403.531,user1,s1
move,274.8754,1163,443,0.9723,1749923403.539,user1,s1
move,906.4326,1171,430,0.9723,1749923403.555,user1,s1
move,711.2425,1213,391,0.9723,1749923403.587,user1,s1
move,409.5333,1214,388,0.9723,1749923403.595,user1,s1
move,555.4542,1224,379,0.9723,1749923403.619,user1,s1
move,690.6292,1251,352,0.9723,1749923403.643,user1,s1
move,446.4552,1453,172,0.9723,1749923403.723,user1,s1
move,710.5464,1457,168,0.9723,1749923403.731,user1,s1
move,275.7644,1458,166,0.9723,1749923403.739,user1,s1
move,0.0,1458,166,0.9723,1749923403.747,user1,s1
move,29.3154,1462,166,0.9723,1749923403.883,user1,s1
move,862.9241,1484,166,0.9723,1749923403.899,user1,s1
move,614.55,1513,171,0.9723,1749923403.923,user1,s1
move,965.5674,1530,171,0.9723,1749923403.939,user1,s1
move,744.8375,1577,156,0.9723,1749923403.971,user1,s1
move,368.73,1580,156,0.9723,1749923403.979,user1,s1
move,630.0403,1585,156,0.9723,1749923403.987,user1,s1
move,876.762,1592,156,0.9723,1749923403.995,user1,s1
move,474.6567,1627,144,0.9723,1749923404.019,user1,s1
move,862.1572,1645,143,0.9723,1749923404.035,user1,s1
move,904.0128,1651,139,0.9723,1749923404.043,user1,s1
move,174.609,1660,134,0.9723,1749923404.059,user1,s1
move,248.2498,1662,134,0.9723,1749923404.067,user1,s1
move,473.6229,1664,131,0.9723,1749923404.075,user1,s1
move,275.1496,1666,130,0.9723,1749923404.083,user1,s1
move,41.4244,1666,129,0.9723,1749923404.107,user1,s1
move,0.0,1666,129,0.9723,1749923404.115,user1,s1
move,248.169,1666,127,0.9723,1749923404.123,user1,s1
move,126.3459,1666,126,0.9723,1749923404.131,user1,s1
move,0.0,1666,126,0.9723,1749923404.179,user1,s1
move,62.1885,1666,125,0.9723,1749923404.195,user1,s1
move,58.5136,1667,124,0.9723,1749923404.219,user1,s1
move,259.9184,1667,122,0.9723,1749923404.227,user1,s1
move,540.2661,1669,118,0.9723,1749923404.235,user1,s1
move,519.5133,1670,114,0.9723,1749923404.243,user1,s1
move,498.7875,1670,110,0.9723,1749923404.251,user1,s1
move,62.7054,1670,109,0.9723,1749923404.267,user1,s1
move,87.8566,1672,107,0.9723,1749923404.299,user1,s1
move,922.2893,1743,54,0.9723,1749923404.363,user1,s1
move,710.6103,1747,50,0.9723,1749923404.371,user1,s1
move,792.0195,1753,48,0.9723,1749923404.379,user1,s1
move,528.4156,1756,45,0.9723,1749923404.387,user1,s1
move,513.4819,1760,44,0.9723,1749923404.395,user1,s1
move,354.53,1762,42,0.9723,1749923404.403,user1,s1
move,434.126,1765,40,0.9723,1749923404.411,user1,s1
move,294.0323,1767,39,0.9723,1749923404.419,user1,s1
move,552.6664,1771,37,0.9723,1749923404.427,user1,s1
move,439.4879,1774,35,0.9723,1749923404.435,user1,s1
move,293.2692,1776,34,0.9723,1749923404.442,user1,s1
move,273.3692,1778,33,0.9723,1749923404.451,user1,s1
move,388.4252,1781,32,0.9723,1749923404.459,user1,s1
move,395.5373,1784,31,0.9723,1749923404.467,user1,s1
move,251.2793,1785,29,0.9723,1749923404.476,user1,s1
move,636.2356,1789,27,0.9723,1749923404.483,user1,s1
move,434.3379,1792,25,0.9723,1749923404.491,user1,s1
move,295.3286,1794,24,0.9723,1749923404.499,user1,s1
move,428.9298,1797,22,0.9723,1749923404.507,user1,s1
move,186.2309,1798,21,0.9723,1749923404.515,user1,s1
move,121.6763,1799,21,0.9723,1749923404.523,user1,s1
move,179.8067,1800,20,0.9723,1749923404.531,user1,s1
move,126.1559,1801,20,0.9723,1749923404.539,user1,s1
move,61.5922,1801,19,0.9723,1749923404.555,user1,s1
click,,1801,19,0.9723,1749923404.843,user1,s1
move,0.0,1801,19,0.9723,1749923405.203,user1,s1
move,360.2904,1799,21,0.9723,1749923405.211,user1,s1
move,443.1973,1796,23,0.9723,1749923405.219,user1,s1
move,750.4844,1791,26,0.9723,1749923405.226,user1,s1
move,443.7175,1788,28,0.9723,1749923405.235,user1,s1
move,738.7864,1783,31,0.9723,1749923405.242,user1,s1
move,876.9384,1776,33,0.9723,1749923405.251,user1,s1
move,512.584,1772,34,0.9723,1749923405.259,user1,s1
move,842.9326,1766,37,0.9723,1749923405.267,user1,s1
move,810.3839,1760,39,0.9723,1749923405.275,user1,s1
move,922.1174,1753,41,0.9723,1749923405.282,user1,s1
move,631.5508,1748,42,0.9723,1749923405.291,user1,s1
move,560.3267,1744,44,0.9723,1749923405.299,user1,s1
move,895.9788,1738,48,0.9723,1749923405.307,user1,s1
move,918.1736,1717,59,0.9723,1749923405.331,user1,s1
move,950.8787,1468,194,0.9723,1749923405.475,user1,s1
move,906.4595,1426,206,0.9723,1749923405.515,user1,s1
move,798.9852,1411,211,0.9723,1749923405.53,user1,s1
move,897.27,1404,213,0.9723,1749923405.539,user1,s1
move,835.0521,1398,216,0.9723,1749923405.547,user1,s1
move,729.3566,1393,219,0.9723,1749923405.555,user1,s1
move,798.1678,1387,221,0.9723,1749923405.563,user1,s1
move,543.9794,1383,223,0.9723,1749923405.571,user1,s1
move,181.3675,1379,226,0.9723,1749923405.598,user1,s1
move,442.1994,1365,233,0.9723,1749923405.611,user1,s1
move,694.8355,1360,235,0.9723,1749923405.619,user1,s1
move,895.3953,1354,239,0.9723,1749923405.627,user1,s1
move,892.7317,907,339,0.9723,1749923405.867,user1,s1
move,758.6593,901,340,0.9723,1749923405.875,user1,s1
move,575.0658,897,342,0.9723,1749923405.883,user1,s1
move,803.2432,816,366,0.9723,1749923405.955,user1,s1
move,561.4504,812,368,0.9723,1749923405.963,user1,s1
move,510.8578,808,369,0.9723,1749923405.971,user1,s1
move,566.1957,804,371,0.9723,1749923405.979,user1,s1
move,280.063,802,372,0.9723,1749923405.987,user1,s1
move,540.9828,798,374,0.9723,1749923405.995,user1,s1
move,289.5569,796,375,0.9723,1749923406.003,user1,s1
move,275.392,794,376,0.9723,1749923406.011,user1,s1
move,283.8433,792,377,0.9723,1749923406.019,user1,s1
move,284.8433,790,378,0.9723,1749923406.027,user1,s1
move,277.0843,788,379,0.9723,1749923406.035,user1,s1
move,276.5206,786,380,0.9723,1749923406.043,user1,s1
move,178.465,785,381,0.9723,1749923406.051,user1,s1
move,0.0,785,381,0.9723,1749923406.067,user1,s1
move,0.0,785,381,0.9723,1749923408.771,user1,s1
move,770.7048,791,381,0.9723,1749923408.779,user1,s1
move,507.6621,795,381,0.9723,1749923408.787,user1,s1
move,222.7399,797,381,0.9723,1749923408.796,user1,s1
move,257.1668,800,381,0.9723,1749923408.807,user1,s1
move,0.0,800,381,0.9723,1749923408.81,user1,s1
move,24.9458,801,381,0.9723,1749923408.851,user1,s1
move,0.0,801,381,0.9723,1749923409.083,user1,s1
move,128.881,801,382,0.9723,1749923409.091,user1,s1
move,251.6608,801,384,0.9723,1749923409.099,user1,s1
move,0.0,801,384,0.9723,1749923409.107,user1,s1
move,182.2541,800,385,0.9723,1749923409.115,user1,s1
move,176.99,799,386,0.9723,1749923409.123,user1,s1
move,127.2351,799,387,0.9723,1749923409.131,user1,s1
move,126.5746,798,387,0.9723,1749923409.138,user1,s1
move,61.9085,798,388,0.9723,1749923409.155,user1,s1
move,0.0,798,388,0.9723,1749923409.443,user1,s1
move,0.0,798,388,0.9723,1749923409.451,user1,s1
move,255.0582,798,386,0.9723,1749923409.459,user1,s1
move,175.6171,797,385,0.9723,1749923409.467,user1,s1
move,125.7738,797,384,0.9723,1749923409.475,user1,s1
move,247.8757,797,382,0.9723,1749923409.483,user1,s1
move,0.0,797,382,0.9723,1749923409.49,user1,s1
move,120.8072,797,381,0.9723,1749923409.499,user1,s1
move,63.5857,797,380,0.9723,1749923409.514,user1,s1
move,1.1361,796,380,0.9723,1749923410.395,user1,s1
move,31.1148,796,379,0.9723,1749923410.427,user1,s1
move,0.0,796,379,0.9723,1749923410.451,user1,s1
move,2.909,795,379,0.9723,1749923410.795,user1,s1
move,30.9442,794,379,0.9723,1749923410.827,user1,s1
move,0.0,794,379,0.9723,1749923410.835,user1,s1
move,0.3869,793,379,0.9724,1749923413.419,user1,s1
move,131.6976,793,378,0.9724,1749923413.427,user1,s1
move,121.7434,792,378,0.9724,1749923413.435,user1,s1
move,170.5524,791,377,0.9724,1749923413.443,user1,s1
move,0.0,791,377,0.9724,1749923413.451,user1,s1
move,0.0,791,377,0.9724,1749923413.499,user1,s1
move,62.3392,790,377,0.9724,1749923413.515,user1,s1
move,41.8995,789,377,0.9724,1749923413.539,user1,s1
move,44.234,788,376,0.9724,1749923413.571,user1,s1
move,0.0,788,376,0.9724,1749923413.587,user1,s1
move,12.5099,787,376,0.9724,1749923413.667,user1,s1
move,127.4787,787,375,0.9724,1749923413.675,user1,s1
move,25.0378,787,374,0.9724,1749923413.715,user1,s1
move,2.1915,786,374,0.9724,1749923414.171,user1,s1
move,0.0,786,374,0.9724,1749923414.187,user1,s1
move,0.0,786,374,0.9724,1749923414.2,user1,s1
move,429.5682,785,374,0.9724,1749923414.203,user1,s1
move,0.0,785,374,0.9724,1749923415.187,user1,s1
move,141.4209,787,375,0.9724,1749923415.203,user1,s1
move,692.987,789,375,0.9724,1749923415.206,user1,s1
move,0.0,789,375,0.9724,1749923415.21,user1,s1
move,60.7756,789,376,0.9724,1749923415.227,user1,s1
move,31.1541,790,376,0.9724,1749923415.259,user1,s1
move,0.5061,790,377,0.9724,1749923417.235,user1,s1
move,0.0,790,377,0.9724,1749923417.627,user1,s1
move,41.6399,790,378,0.9724,1749923417.651,user1,s1
move,10.3861,790,379,0.9724,1749923417.747,user1,s1
move,0.0,790,379,0.9724,1749923418.403,user1,s1
move,20.632,790,380,0.9724,1749923418.451,user1,s1
move,0.0,790,380,0.9725,1749923420.307,user1,s1
move,0.0,790,380,0.9725,1749923420.379,user1,s1
move,1.2754,789,380,0.9725,1749923421.163,user1,s1
move,0.0,789,380,0.9725,1749923421.283,user1,s1
move,0.0,789,380,0.9725,1749923421.323,user1,s1
move,0.0,789,380,0.9725,1749923421.355,user1,s1
move,0.0,789,380,0.9725,1749923422.059,user1,s1
move,41.9863,789,379,0.9725,1749923422.083,user1,s1
move,127.6339,790,379,0.9725,1749923422.091,user1,s1
move,1.2751,791,379,0.9725,1749923422.875,user1,s1
move,63.3036,791,378,0.9725,1749923422.891,user1,s1
move,0.0,791,378,0.9725,1749923423.043,user1,s1
move,0.0,791,378,0.9725,1749923423.051,user1,s1
move,15.6228,792,378,0.9725,1749923423.115,user1,s1
move,128.0352,792,377,0.9725,1749923423.123,user1,s1
move,1.4197,792,376,0.9725,1749923423.827,user1,s1
move,61.4451,792,375,0.9725,1749923423.843,user1,s1
move,0.0,792,375,0.9725,1749923423.859,user1,s1
move,41.4543,792,374,0.9725,1749923423.883,user1,s1
move,0.3005,792,373,0.9725,1749923427.211,user1,s1
move,0.0,792,373,0.9726,1749923433.963,user1,s1
move,0.0,792,373,0.9726,1749923434.163,user1,s1
move,25.0453,792,372,0.9726,1749923434.203,user1,s1
move,13.9069,792,371,0.9726,1749923434.275,user1,s1
move,0.0,792,371,0.9726,1749923434.371,user1,s1
move,0.0,792,371,0.9726,1749923434.379,user1,s1
move,122.6441,793,371,0.9726,1749923434.387,user1,s1
move,283.2945,795,372,0.9726,1749923434.395,user1,s1
move,252.3421,797,372,0.9726,1749923434.403,user1,s1
move,114.5046,798,372,0.9726,1749923434.411,user1,s1
move,64.3002,798,373,0.9726,1749923434.427,user1,s1
move,64.1066,799,373,0.9726,1749923434.443,user1,s1
move,0.0,799,373,0.9726,1749923434.739,user1,s1
move,0.0,799,373,0.9726,1749923435.003,user1,s1
move,8.3427,798,373,0.9726,1749923435.123,user1,s1
move,3.572,797,373,0.9726,1749923435.403,user1,s1
move,0.7483,797,374,0.9726,1749923436.739,user1,s1
move,0.0,797,374,0.9726,1749923436.755,user1,s1
move,41.6954,797,375,0.9726,1749923436.779,user1,s1
move,0.5707,797,376,0.9727,1749923438.531,user1,s1
move,177.6792,798,377,0.9727,1749923438.539,user1,s1
move,128.133,798,378,0.9727,1749923438.547,user1,s1
move,121.6022,798,379,0.9727,1749923438.555,user1,s1
move,0.0,798,379,0.9727,1749923438.571,user1,s1
move,122.4793,798,380,0.9727,1749923438.579,user1,s1
move,1.2374,799,380,0.9727,1749923439.387,user1,s1
move,134.2048,800,380,0.9727,1749923439.395,user1,s1
move,24.7602,801,380,0.9727,1749923439.435,user1,s1
move,0.0,801,380,0.9728,1749923446.883,user1,s1
move,0.0,801,380,0.9728,1749923446.907,user1,s1
move,0.0,801,380,0.9728,1749923446.915,user1,s1
move,8.3518,801,379,0.9728,1749923447.035,user1,s1
move,1.4699,801,378,0.9728,1749923447.715,user1,s1
move,0.0,801,378,0.9728,1749923447.747,user1,s1
move,0.0,801,378,0.9728,1749923447.755,user1,s1
move,62.6895,801,377,0.9728,1749923447.771,user1,s1
move,6.243,801,376,0.9728,1749923447.931,user1,s1
move,0.0,801,376,0.9728,1749923447.939,user1,s1
move,0.0,801,376,0.9728,1749923447.947,user1,s1
move,282.4924,803,375,0.9728,1749923447.955,user1,s1
move,178.6316,804,374,0.9728,1749923447.963,user1,s1
move,180.4247,805,373,0.9728,1749923447.971,user1,s1
move,121.3419,806,373,0.9728,1749923447.979,user1,s1
move,0.0,806,373,0.9728,1749923447.987,user1,s1
move,62.5362,807,373,0.9728,1749923448.003,user1,s1
move,41.8122,808,373,0.9728,1749923448.027,user1,s1
move,349.0536,810,371,0.9728,1749923448.035,user1,s1
move,878.1113,817,370,0.9728,1749923448.043,user1,s1
move,448.5209,820,368,0.9728,1749923448.051,user1,s1
move,279.7372,822,367,0.9728,1749923448.059,user1,s1
move,279.4621,824,366,0.9728,1749923448.067,user1,s1
move,277.6421,826,365,0.9728,1749923448.075,user1,s1
move,252.7146,828,365,0.9728,1749923448.083,user1,s1
move,276.2111,829,363,0.9728,1749923448.091,user1,s1
move,281.6695,831,362,0.9728,1749923448.099,user1,s1
move,173.8006,832,361,0.9728,1749923448.107,user1,s1
move,178.9442,833,360,0.9728,1749923448.115,user1,s1
move,178.0846,834,359,0.9728,1749923448.123,user1,s1
move,281.9659,836,358,0.9728,1749923448.131,user1,s1
move,175.0676,837,357,0.9728,1749923448.139,user1,s1
move,128.5532,837,356,0.9728,1749923448.147,user1,s1
move,120.8977,838,356,0.9728,1749923448.155,user1,s1
move,0.0,838,356,0.9728,1749923448.163,user1,s1
move,171.9217,839,355,0.9728,1749923448.171,user1,s1
move,0.0,839,355,0.9728,1749923448.179,user1,s1
move,121.4051,839,354,0.9728,1749923448.187,user1,s1
move,20.785,840,354,0.9728,1749923448.235,user1,s1
move,2.1184,839,354,0.9728,1749923448.707,user1,s1
move,855.3071,819,354,0.9728,1749923448.723,user1,s1
move,382.3664,816,354,0.9728,1749923448.731,user1,s1
move,750.7343,810,353,0.9728,1749923448.739,user1,s1
move,863.6602,794,352,0.9728,1749923448.755,user1,s1
move,255.159,784,353,0.9728,1749923448.771,user1,s1
move,14.6736,785,354,0.9728,1749923448.867,user1,s1
move,994.0876,1591,426,0.9728,1749923448.987,user1,s1
move,879.388,1598,426,0.9728,1749923448.995,user1,s1
move,742.9903,1621,426,0.9728,1749923449.019,user1,s1
move,254.154,1623,426,0.9728,1749923449.026,user1,s1
move,123.264,1624,426,0.9728,1749923449.035,user1,s1
move,121.0338,1625,426,0.9728,1749923449.043,user1,s1
move,0.0,1625,426,0.9728,1749923449.051,user1,s1
move,124.6969,1626,426,0.9728,1749923449.059,user1,s1
move,24.9883,1626,425,0.9728,1749923449.099,user1,s1
move,63.1168,1626,424,0.9728,1749923449.115,user1,s1
move,0.0,1626,424,0.9728,1749923449.123,user1,s1
move,123.0145,1626,423,0.9728,1749923449.131,user1,s1
move,10.4076,1626,422,0.9728,1749923449.227,user1,s1
move,17.9503,1626,395,0.9728,1749923450.731,user1,s1
move,929.8393,1591,200,0.9728,1749923450.827,user1,s1
move,952.6438,1596,194,0.9728,1749923450.835,user1,s1
move,926.6658,1601,188,0.9728,1749923450.843,user1,s1
move,969.3603,1618,169,0.9728,1749923450.867,user1,s1
move,991.2719,1624,164,0.9728,1749923450.875,user1,s1
move,797.2171,1629,160,0.9728,1749923450.883,user1,s1
move,353.5207,1705,82,0.9728,1749923450.993,user1,s1
move,704.1166,1730,53,0.9728,1749923451.003,user1,s1
move,565.1381,1734,51,0.9728,1749923451.011,user1,s1
move,556.1567,1738,49,0.9728,1749923451.019,user1,s1
move,538.7504,1741,46,0.9728,1749923451.026,user1,s1
move,542.4534,1745,44,0.9728,1749923451.035,user1,s1
move,796.3229,1751,42,0.9728,1749923451.043,user1,s1
move,985.6942,1757,37,0.9728,1749923451.051,user1,s1
move,756.1243,1833,-4,0.9728,1749923451.123,user1,s1
move,519.4977,1837,-3,0.9728,1749923451.131,user1,s1
move,374.8931,1840,-3,0.9728,1749923451.139,user1,s1
move,279.4954,1842,-2,0.9728,1749923451.147,user1,s1
move,277.1662,1844,-1,0.9728,1749923451.155,user1,s1
move,127.3974,1844,-2,0.9728,1749923451.163,user1,s1
move,125.9778,1845,-2,0.9728,1749923451.171,user1,s1
move,176.6842,1846,-1,0.9728,1749923451.179,user1,s1
move,178.68,1847,0,0.9728,1749923451.187,user1,s1
move,121.5353,1847,-1,0.9728,1749923451.195,user1,s1
move,0.0,1847,-1,0.9728,1749923451.211,user1,s1
move,14.756,1846,0,0.9728,1749923451.307,user1,s1
move,390.4605,1843,1,0.9728,1749923451.315,user1,s1
move,792.8006,1837,3,0.9728,1749923451.323,user1,s1
move,832.3595,1831,6,0.9728,1749923451.331,user1,s1
move,549.5575,1827,8,0.9728,1749923451.339,user1,s1
move,571.4394,1823,10,0.9728,1749923451.347,user1,s1
move,504.9656,1819,11,0.9728,1749923451.355,user1,s1
move,285.6936,1817,12,0.9728,1749923451.363,user1,s1
move,124.1175,1816,12,0.9728,1749923451.371,user1,s1
move,277.9383,1814,13,0.9728,1749923451.379,user1,s1
move,279.2458,1812,14,0.9728,1749923451.387,user1,s1
move,180.7546,1811,15,0.9728,1749923451.395,user1,s1
move,280.0128,1809,16,0.9728,1749923451.403,user1,s1
move,250.9906,1807,16,0.9728,1749923451.411,user1,s1
move,275.0286,1805,17,0.9728,1749923451.419,user1,s1
move,276.4717,1803,18,0.9728,1749923451.427,user1,s1
move,286.2691,1801,19,0.9728,1749923451.435,user1,s1
move,356.4362,1798,19,0.9728,1749923451.443,user1,s1
move,547.9929,1794,20,0.9728,1749923451.451,user1,s1
move,550.1055,1790,22,0.9728,1749923451.459,user1,s1
move,516.6575,1786,23,0.9728,1749923451.467,user1,s1
move,552.5687,1782,25,0.9728,1749923451.475,user1,s1
move,127.5058,1781,25,0.9728,1749923451.483,user1,s1
move,171.5537,1780,26,0.9728,1749923451.491,user1,s1
move,132.5633,1779,26,0.9728,1749923451.498,user1,s1
click,,1779,26,0.9728,1749923451.707,user1,s1
move,4.9008,1778,28,0.9728,1749923451.955,user1,s1
move,253.7005,1578,143,0.9728,1749923452.098,user1,s1
move,994.7508,1561,144,0.9728,1749923452.115,user1,s1
move,644.7617,1556,144,0.9728,1749923452.122,user1,s1
move,627.4953,1526,152,0.9728,1749923452.146,user1,s1
move,831.8024,1519,152,0.9728,1749923452.155,user1,s1
move,382.5291,1516,152,0.9728,1749923452.163,user1,s1
move,629.3974,1511,152,0.9728,1749923452.171,user1,s1
move,870.0071,1309,170,0.9728,1749923452.291,user1,s1
move,879.309,1302,170,0.9728,1749923452.299,user1,s1
move,635.2119,1297,170,0.9728,1749923452.307,user1,s1
move,886.3515,1290,171,0.9728,1749923452.315,user1,s1
move,475.7644,1286,172,0.9728,1749923452.323,user1,s1
move,268.3839,1284,172,0.9728,1749923452.331,user1,s1
move,246.2458,1282,172,0.9728,1749923452.339,user1,s1
